transaction_id,event_id,venue_id,entry_id,timestamp,item_category,amount,payment_method,tab_ref
BT2305,E022,V003,DE2828,2025-01-11 04:19:00,drinks,8.50,card,
BT2306,E022,V003,DE2881,2025-01-11 06:17:00,drinks,8.50,cash,
BT2307,E022,V003,DE2813,2025-01-11 12:33:00,drinks,9.00,card,
BT2308,E022,V003,DE2852,2025-01-11 04:28:00,drinks,7.00,card,
BT2309,E022,V003,DE2923,2025-01-11 09:00:00,drinks,10.50,card,
BT2310,E022,V003,DE2864,2025-01-11 03:16:00,drinks,10.50,card,
BT2311,E022,V003,DE2925,2025-01-11 08:24:00,drinks,12.00,cash,
BT2312,E022,V003,DE2901,2025-01-11 04:27:00,drinks,14.00,cash,
BT2313,E022,V003,DE2860,2025-01-11 07:01:00,drinks,9.00,card,
BT2314,E022,V003,DE2830,2025-01-11 06:31:00,drinks,12.00,cash,
BT2315,E022,V003,DE2891,2025-01-11 11:32:00,drinks,9.00,cash,
BT2316,E022,V003,DE2806,2025-01-11 05:39:00,drinks,12.00,cash,TAB290
BT2317,E022,V003,DE2837,2025-01-11 13:23:00,drinks,12.00,cash,
BT2318,E022,V003,DE2908,2025-01-11 11:53:00,drinks,7.00,card,
BT2319,E022,V003,DE2806,2025-01-11 13:01:00,drinks,12.00,card,
BT2320,E022,V003,DE2826,2025-01-11 00:29:00,drinks,10.50,card,
BT2321,E022,V003,DE2836,2025-01-11 05:11:00,drinks,8.00,card,
BT2322,E022,V003,DE2883,2025-01-11 10:09:00,drinks,8.00,card,
BT2323,E022,V003,DE2916,2025-01-11 07:57:00,drinks,8.50,card,TAB989
BT2324,E022,V003,DE2877,2025-01-11 03:08:00,drinks,8.50,card,
BT2325,E022,V003,DE2910,2025-01-11 06:15:00,drinks,14.00,cash,
BT2326,E022,V003,DE2916,2025-01-11 11:10:00,drinks,12.00,card,
BT2327,E022,V003,DE2862,2025-01-11 07:56:00,drinks,8.00,card,
BT2328,E022,V003,DE2874,2025-01-11 06:12:00,drinks,12.00,card,TAB344
BT2329,E022,V003,DE2893,2025-01-11 03:24:00,drinks,7.00,card,
BT2330,E022,V003,DE2806,2025-01-11 00:22:00,drinks,9.00,card,
BT2331,E022,V003,DE2908,2025-01-11 02:24:00,drinks,10.50,card,
BT2332,E022,V003,DE2833,2025-01-11 07:04:00,drinks,9.00,card,
BT2333,E022,V003,DE2873,2025-01-11 04:01:00,drinks,10.50,card,
BT2334,E022,V003,DE2867,2025-01-11 04:53:00,drinks,14.00,card,
BT2335,E022,V003,DE2848,2025-01-11 05:35:00,drinks,12.00,card,
BT2336,E022,V003,DE2855,2025-01-11 02:25:00,drinks,9.00,card,
BT2337,E022,V003,DE2894,2025-01-11 10:19:00,drinks,10.50,card,
BT2338,E022,V003,DE2834,2025-01-11 02:36:00,drinks,7.00,card,
BT2339,E022,V003,DE2856,2025-01-11 06:00:00,drinks,8.00,card,
BT2340,E022,V003,DE2829,2025-01-11 09:21:00,drinks,12.00,card,
BT2341,E022,V003,DE2869,2025-01-11 09:45:00,drinks,9.00,cash,
BT2342,E022,V003,DE2926,2025-01-11 00:57:00,drinks,9.00,card,
BT2343,E022,V003,DE2857,2025-01-11 06:04:00,drinks,12.00,cash,TAB921
BT2344,E022,V003,DE2862,2025-01-10 23:55:00,drinks,8.00,card,
BT2345,E022,V003,DE2854,2025-01-11 00:59:00,drinks,8.50,card,
BT2346,E022,V003,DE2870,2025-01-11 05:32:00,drinks,8.00,card,
BT2347,E022,V003,DE2911,2025-01-11 00:59:00,drinks,12.00,cash,
BT2348,E022,V003,DE2844,2025-01-11 11:43:00,drinks,7.00,card,
BT2349,E022,V003,DE2840,2025-01-11 00:55:00,drinks,12.00,cash,
BT2350,E022,V003,DE2903,2025-01-11 07:28:00,drinks,10.50,card,
BT2351,E022,V003,DE2859,2025-01-11 03:57:00,drinks,8.50,card,
BT2352,E022,V003,DE2861,2025-01-11 03:00:00,drinks,7.00,card,
BT2353,E022,V003,DE2857,2025-01-11 04:14:00,drinks,14.00,card,
BT2354,E022,V003,DE2907,2025-01-11 07:48:00,drinks,14.00,card,
BT2355,E022,V003,DE2899,2025-01-11 00:25:00,drinks,8.50,cash,
BT2356,E022,V003,DE2882,2025-01-11 08:36:00,drinks,12.00,card,
BT2357,E022,V003,DE2924,2025-01-11 03:56:00,drinks,10.50,cash,
BT2358,E022,V003,DE2913,2025-01-11 10:46:00,drinks,12.00,card,
BT2359,E022,V003,DE2882,2025-01-11 13:47:00,drinks,7.00,card,
BT2360,E022,V003,DE2896,2025-01-11 09:47:00,drinks,9.00,card,
BT2361,E022,V003,DE2885,2025-01-11 07:20:00,drinks,14.00,card,TAB388
BT2362,E022,V003,DE2882,2025-01-11 12:18:00,drinks,14.00,card,
BT2363,E022,V003,DE2859,2025-01-11 09:02:00,drinks,8.50,card,
BT2364,E022,V003,DE2901,2025-01-11 03:07:00,drinks,10.50,card,
BT2365,E023,V007,DE2957,2025-01-12 03:11:00,drinks,7.00,card,
BT2366,E023,V007,DE3068,2025-01-12 02:04:00,drinks,12.00,card,
BT2367,E023,V007,DE3005,2025-01-12 11:27:00,drinks,8.50,card,
BT2368,E023,V007,DE2933,2025-01-12 13:54:00,drinks,7.00,card,
BT2369,E023,V007,DE3043,2025-01-12 05:58:00,drinks,8.00,card,
BT2370,E023,V007,DE3067,2025-01-12 13:04:00,drinks,8.50,cash,
BT2371,E023,V007,DE2973,2025-01-12 11:14:00,drinks,9.00,cash,
BT2372,E023,V007,DE3057,2025-01-12 01:47:00,drinks,14.00,card,
BT2373,E023,V007,DE2964,2025-01-12 06:56:00,drinks,9.00,cash,
BT2374,E023,V007,DE3071,2025-01-12 09:38:00,drinks,7.00,cash,
BT2375,E023,V007,DE3030,2025-01-12 02:59:00,drinks,12.00,card,
BT2376,E023,V007,DE2997,2025-01-12 11:35:00,drinks,12.00,card,
BT2377,E023,V007,DE3051,2025-01-12 13:46:00,drinks,10.50,card,
BT2378,E023,V007,DE3015,2025-01-12 17:07:00,drinks,9.00,cash,
BT2379,E023,V007,DE3031,2025-01-12 06:09:00,drinks,12.00,card,
BT2380,E023,V007,DE3045,2025-01-12 03:26:00,drinks,8.00,cash,
BT2381,E023,V007,DE2944,2025-01-12 15:14:00,drinks,10.50,card,
BT2382,E023,V007,DE2968,2025-01-12 13:55:00,drinks,7.00,cash,
BT2383,E023,V007,DE2933,2025-01-12 03:39:00,drinks,9.00,card,
BT2384,E023,V007,DE3013,2025-01-12 14:11:00,drinks,9.00,cash,
BT2385,E023,V007,DE3016,2025-01-12 16:51:00,drinks,12.00,cash,
BT2386,E023,V007,DE3023,2025-01-12 16:16:00,drinks,9.00,card,
BT2387,E023,V007,DE2976,2025-01-12 05:21:00,drinks,9.00,cash,
BT2388,E023,V007,DE2933,2025-01-12 02:51:00,drinks,9.00,cash,
BT2389,E023,V007,DE3038,2025-01-12 15:10:00,drinks,10.50,card,
BT2390,E023,V007,DE2946,2025-01-12 07:45:00,drinks,7.00,cash,
BT2391,E023,V007,DE2997,2025-01-12 07:18:00,drinks,7.00,card,
BT2392,E023,V007,DE2997,2025-01-12 16:28:00,drinks,8.50,card,
BT2393,E023,V007,DE3063,2025-01-12 16:28:00,drinks,8.50,card,
BT2394,E023,V007,DE2983,2025-01-12 04:52:00,drinks,10.50,cash,
BT2395,E023,V007,DE3041,2025-01-12 01:38:00,drinks,10.50,card,
BT2396,E023,V007,DE3052,2025-01-12 16:11:00,drinks,7.00,card,
BT2397,E023,V007,DE2994,2025-01-12 14:33:00,drinks,8.00,card,
BT2398,E023,V007,DE3008,2025-01-12 09:33:00,drinks,8.00,card,
BT2399,E023,V007,DE3037,2025-01-12 02:37:00,drinks,8.00,card,
BT2400,E023,V007,DE3017,2025-01-12 00:51:00,drinks,10.50,card,TAB723
BT2401,E023,V007,DE3003,2025-01-12 13:49:00,drinks,7.00,card,
BT2402,E023,V007,DE2935,2025-01-12 11:42:00,drinks,14.00,cash,
BT2403,E023,V007,DE3053,2025-01-12 16:54:00,drinks,14.00,cash,
BT2404,E023,V007,DE3001,2025-01-12 10:58:00,drinks,8.00,card,
BT2405,E023,V007,DE3024,2025-01-12 07:26:00,drinks,10.50,card,
BT2406,E023,V007,DE3008,2025-01-12 11:15:00,drinks,7.00,cash,
BT2407,E023,V007,DE3028,2025-01-12 14:10:00,drinks,12.00,cash,
BT2408,E023,V007,DE3062,2025-01-12 00:53:00,drinks,10.50,card,
BT2409,E023,V007,DE2989,2025-01-12 11:55:00,drinks,8.50,card,
BT2410,E023,V007,DE3072,2025-01-12 02:00:00,drinks,8.00,cash,TAB834
BT2411,E023,V007,DE2996,2025-01-12 06:18:00,drinks,8.00,card,
BT2412,E023,V007,DE2955,2025-01-12 11:35:00,drinks,10.50,card,
BT2413,E023,V007,DE3003,2025-01-12 11:30:00,drinks,14.00,card,
BT2414,E023,V007,DE3011,2025-01-12 04:59:00,drinks,7.00,card,
BT2415,E023,V007,DE3044,2025-01-12 16:14:00,drinks,9.00,card,
BT2416,E023,V007,DE3049,2025-01-12 11:43:00,drinks,10.50,card,
BT2417,E023,V007,DE2961,2025-01-12 12:29:00,drinks,8.50,card,
BT2418,E023,V007,DE3040,2025-01-12 14:14:00,drinks,8.50,card,
BT2419,E023,V007,DE3060,2025-01-12 17:42:00,drinks,14.00,card,
BT2420,E023,V007,DE3013,2025-01-12 15:06:00,drinks,12.00,cash,
BT2421,E023,V007,DE3002,2025-01-12 04:18:00,drinks,10.50,cash,
BT2422,E023,V007,DE2988,2025-01-12 03:45:00,drinks,9.00,card,
BT2423,E023,V007,DE3024,2025-01-12 13:07:00,drinks,10.50,cash,
BT2424,E023,V007,DE3003,2025-01-12 03:54:00,drinks,9.00,cash,
BT2425,E023,V007,DE3006,2025-01-12 16:56:00,drinks,10.50,card,
BT2426,E023,V007,DE3045,2025-01-12 04:06:00,drinks,12.00,card,
BT2427,E023,V007,DE2978,2025-01-12 16:30:00,drinks,10.50,card,
BT2428,E023,V007,DE2954,2025-01-12 12:21:00,drinks,7.00,card,
BT2429,E023,V007,DE3060,2025-01-12 04:59:00,drinks,8.50,card,
BT2430,E023,V007,DE3024,2025-01-12 14:49:00,drinks,8.50,card,
BT2431,E023,V007,DE3072,2025-01-12 01:15:00,drinks,9.00,card,
BT2432,E023,V007,DE3049,2025-01-12 04:16:00,drinks,8.00,cash,
BT2433,E023,V007,DE3060,2025-01-12 00:48:00,drinks,8.00,card,
BT2434,E023,V007,DE2946,2025-01-12 02:16:00,drinks,12.00,cash,
BT2435,E023,V007,DE3001,2025-01-12 14:46:00,drinks,7.00,card,
BT2436,E023,V007,DE3046,2025-01-12 11:33:00,drinks,12.00,card,
BT2437,E023,V007,DE3045,2025-01-12 07:59:00,drinks,9.00,card,
BT2438,E023,V007,DE3066,2025-01-12 02:17:00,drinks,14.00,card,
BT2439,E023,V007,DE2985,2025-01-12 08:52:00,drinks,10.50,card,
BT2440,E023,V007,DE2948,2025-01-12 10:42:00,drinks,9.00,card,
BT2441,E023,V007,DE3009,2025-01-12 07:31:00,drinks,10.50,cash,
BT2442,E023,V007,DE3072,2025-01-12 07:38:00,drinks,10.50,card,
BT2443,E023,V007,DE3045,2025-01-12 07:49:00,drinks,8.00,card,
BT2444,E023,V007,DE2936,2025-01-12 16:29:00,drinks,9.00,card,
BT2445,E023,V007,DE3034,2025-01-12 12:54:00,drinks,7.00,card,
BT2446,E023,V007,DE2939,2025-01-12 11:32:00,drinks,12.00,card,
BT2447,E023,V007,DE3071,2025-01-12 03:08:00,drinks,8.00,cash,
BT2448,E023,V007,DE2957,2025-01-12 09:41:00,drinks,14.00,card,
BT2449,E023,V007,DE2938,2025-01-12 12:02:00,drinks,14.00,cash,TAB511
BT2450,E023,V007,DE3031,2025-01-12 00:50:00,drinks,14.00,card,TAB700
BT2451,E023,V007,DE2965,2025-01-12 04:51:00,drinks,9.00,card,
BT2452,E023,V007,DE2968,2025-01-12 12:54:00,drinks,10.50,card,
BT2453,E023,V007,DE3062,2025-01-12 15:18:00,drinks,12.00,card,
BT2454,E023,V007,DE3048,2025-01-12 01:21:00,drinks,8.00,card,TAB602
BT2455,E023,V007,DE3015,2025-01-12 15:14:00,drinks,10.50,cash,
BT2456,E023,V007,DE2989,2025-01-12 05:24:00,drinks,8.50,card,
BT2457,E023,V007,DE2935,2025-01-12 15:24:00,drinks,9.00,cash,
BT2458,E023,V007,DE2957,2025-01-12 14:02:00,drinks,8.00,card,
BT2459,E023,V007,DE3016,2025-01-12 11:25:00,drinks,12.00,card,
BT2460,E023,V007,DE3013,2025-01-12 09:11:00,drinks,12.00,card,
BT2461,E023,V007,DE2955,2025-01-12 17:25:00,drinks,9.00,card,
BT2462,E023,V007,DE3003,2025-01-12 05:34:00,drinks,7.00,card,
BT2463,E023,V007,DE3062,2025-01-12 07:32:00,drinks,7.00,card,
BT2464,E023,V007,DE3010,2025-01-12 17:19:00,drinks,9.00,card,
BT2465,E023,V007,DE2958,2025-01-12 14:10:00,drinks,8.00,card,
BT2466,E023,V007,DE3014,2025-01-12 15:52:00,drinks,7.00,card,
BT2467,E023,V007,DE3045,2025-01-12 02:45:00,drinks,8.50,cash,
BT2468,E023,V007,DE3068,2025-01-12 02:04:00,drinks,12.00,card,
BT2469,E023,V007,DE3044,2025-01-12 15:55:00,drinks,10.50,cash,
BT2470,E023,V007,DE2968,2025-01-12 07:36:00,drinks,12.00,card,
BT2471,E023,V007,DE3000,2025-01-12 11:33:00,drinks,9.00,card,
BT2472,E023,V007,DE3053,2025-01-12 10:22:00,drinks,7.00,card,
BT2473,E023,V007,DE3040,2025-01-12 14:02:00,drinks,14.00,cash,
BT2474,E023,V007,DE2937,2025-01-12 02:12:00,drinks,9.00,card,
BT2475,E023,V007,DE3013,2025-01-12 09:52:00,drinks,8.00,cash,
BT2476,E023,V007,DE2985,2025-01-12 15:48:00,drinks,7.00,card,
BT2477,E023,V007,DE3059,2025-01-12 12:52:00,drinks,9.00,card,
BT2478,E023,V007,DE2969,2025-01-12 12:16:00,drinks,9.00,card,
BT2479,E023,V007,DE3032,2025-01-12 07:16:00,drinks,12.00,card,
BT2480,E023,V007,DE2954,2025-01-12 10:59:00,drinks,10.50,card,
BT2481,E023,V007,DE3009,2025-01-12 12:10:00,drinks,8.00,card,
BT2482,E023,V007,DE3008,2025-01-12 03:30:00,drinks,9.00,card,
BT2483,E023,V007,DE3020,2025-01-12 09:25:00,drinks,10.50,card,
BT2484,E024,V008,DE3179,2025-01-10 23:56:00,drinks,9.00,card,
BT2485,E024,V008,DE3178,2025-01-11 14:46:00,drinks,9.00,card,
BT2486,E024,V008,DE3111,2025-01-11 06:22:00,drinks,12.00,card,
BT2487,E024,V008,DE3101,2025-01-11 11:41:00,drinks,9.00,card,
BT2488,E024,V008,DE3109,2025-01-11 09:07:00,drinks,7.00,cash,TAB113
BT2489,E024,V008,DE3121,2025-01-11 04:37:00,drinks,7.00,card,
BT2490,E024,V008,DE3098,2025-01-11 11:57:00,drinks,14.00,card,
BT2491,E024,V008,DE3105,2025-01-11 04:12:00,drinks,14.00,card,
BT2492,E024,V008,DE3202,2025-01-11 06:37:00,drinks,12.00,card,
BT2493,E024,V008,DE3145,2025-01-11 14:05:00,drinks,10.50,card,
BT2494,E024,V008,DE3195,2025-01-11 05:27:00,drinks,7.00,card,
BT2495,E024,V008,DE3112,2025-01-11 10:13:00,drinks,9.00,card,
BT2496,E024,V008,DE3141,2025-01-11 03:27:00,drinks,14.00,card,
BT2497,E024,V008,DE3188,2025-01-11 14:22:00,drinks,12.00,card,
BT2498,E024,V008,DE3087,2025-01-11 10:13:00,drinks,12.00,cash,
BT2499,E024,V008,DE3127,2025-01-11 01:15:00,drinks,10.50,card,
BT2500,E024,V008,DE3195,2025-01-11 08:23:00,drinks,7.00,cash,
BT2501,E024,V008,DE3185,2025-01-11 06:39:00,drinks,7.00,card,
BT2502,E024,V008,DE3160,2025-01-11 13:36:00,drinks,9.00,card,
BT2503,E024,V008,DE3088,2025-01-11 02:36:00,drinks,14.00,card,
BT2504,E024,V008,DE3136,2025-01-11 03:58:00,drinks,10.50,card,
BT2505,E024,V008,DE3133,2025-01-11 13:54:00,drinks,9.00,cash,
BT2506,E024,V008,DE3187,2025-01-11 10:04:00,drinks,8.50,card,
BT2507,E024,V008,DE3195,2025-01-11 11:02:00,drinks,7.00,card,
BT2508,E024,V008,DE3157,2025-01-11 06:07:00,drinks,14.00,cash,
BT2509,E024,V008,DE3155,2025-01-10 23:47:00,drinks,10.50,card,
BT2510,E024,V008,DE3169,2025-01-11 03:11:00,drinks,9.00,card,
BT2511,E024,V008,DE3172,2025-01-11 07:44:00,drinks,8.50,card,
BT2512,E024,V008,DE3176,2025-01-11 14:46:00,drinks,7.00,card,
BT2513,E024,V008,DE3143,2025-01-11 09:49:00,drinks,14.00,card,
BT2514,E024,V008,DE3097,2025-01-11 10:13:00,drinks,10.50,card,
BT2515,E024,V008,DE3177,2025-01-11 14:59:00,drinks,10.50,card,
BT2516,E024,V008,DE3120,2025-01-11 10:33:00,drinks,8.00,cash,
BT2517,E024,V008,DE3176,2025-01-11 15:24:00,drinks,8.50,card,
BT2518,E024,V008,DE3091,2025-01-11 01:21:00,drinks,8.00,card,TAB283
BT2519,E024,V008,DE3165,2025-01-11 06:19:00,drinks,7.00,card,
BT2520,E024,V008,DE3149,2025-01-11 13:53:00,drinks,8.50,card,
BT2521,E024,V008,DE3182,2025-01-11 09:32:00,drinks,8.00,card,
BT2522,E024,V008,DE3217,2025-01-11 03:41:00,drinks,10.50,card,
BT2523,E024,V008,DE3141,2025-01-11 04:00:00,drinks,7.00,card,
BT2524,E024,V008,DE3150,2025-01-11 07:23:00,drinks,12.00,card,
BT2525,E024,V008,DE3203,2025-01-11 04:35:00,drinks,10.50,card,
BT2526,E024,V008,DE3103,2025-01-11 02:14:00,drinks,8.50,cash,
BT2527,E024,V008,DE3199,2025-01-11 10:31:00,drinks,14.00,card,
BT2528,E024,V008,DE3114,2025-01-11 15:02:00,drinks,12.00,card,
BT2529,E024,V008,DE3162,2025-01-11 04:13:00,drinks,8.00,cash,
BT2530,E024,V008,DE3191,2025-01-11 08:06:00,drinks,7.00,card,
BT2531,E024,V008,DE3215,2025-01-11 13:29:00,drinks,8.50,card,
BT2532,E024,V008,DE3217,2025-01-11 07:58:00,drinks,8.00,card,
BT2533,E024,V008,DE3101,2025-01-11 06:31:00,drinks,7.00,card,
BT2534,E024,V008,DE3190,2025-01-11 09:53:00,drinks,10.50,cash,
BT2535,E024,V008,DE3106,2025-01-11 14:54:00,drinks,7.00,cash,
BT2536,E024,V008,DE3099,2025-01-11 10:12:00,drinks,9.00,card,TAB787
BT2537,E024,V008,DE3183,2025-01-11 11:43:00,drinks,10.50,card,
BT2538,E024,V008,DE3112,2025-01-11 06:43:00,drinks,14.00,cash,
BT2539,E024,V008,DE3184,2025-01-11 10:13:00,drinks,10.50,card,
BT2540,E024,V008,DE3189,2025-01-11 13:36:00,drinks,10.50,card,
BT2541,E024,V008,DE3098,2025-01-11 07:17:00,drinks,8.50,card,
BT2542,E024,V008,DE3130,2025-01-10 23:46:00,drinks,9.00,card,
BT2543,E024,V008,DE3129,2025-01-11 01:43:00,drinks,8.00,cash,
BT2544,E024,V008,DE3165,2025-01-11 12:20:00,drinks,7.00,card,
BT2545,E024,V008,DE3115,2025-01-11 04:29:00,drinks,8.50,card,
BT2546,E024,V008,DE3119,2025-01-11 02:18:00,drinks,9.00,cash,
BT2547,E024,V008,DE3106,2025-01-11 06:37:00,drinks,7.00,card,
BT2548,E024,V008,DE3116,2025-01-11 00:12:00,drinks,7.00,cash,
BT2549,E024,V008,DE3143,2025-01-11 04:58:00,drinks,14.00,card,
BT2550,E024,V008,DE3114,2025-01-11 04:51:00,drinks,7.00,card,
BT2551,E024,V008,DE3139,2025-01-11 15:32:00,drinks,10.50,card,
BT2552,E024,V008,DE3125,2025-01-11 02:33:00,drinks,8.50,cash,
BT2553,E024,V008,DE3087,2025-01-11 02:02:00,drinks,12.00,card,
BT2554,E024,V008,DE3109,2025-01-11 14:49:00,drinks,8.00,card,
BT2555,E024,V008,DE3133,2025-01-11 05:20:00,drinks,10.50,card,
BT2556,E024,V008,DE3124,2025-01-11 05:56:00,drinks,8.00,cash,
BT2557,E024,V008,DE3109,2025-01-11 15:28:00,drinks,8.00,card,
BT2558,E024,V008,DE3145,2025-01-11 05:52:00,drinks,14.00,cash,
BT2559,E024,V008,DE3165,2025-01-11 02:37:00,drinks,8.00,card,
BT2560,E024,V008,DE3182,2025-01-11 06:25:00,drinks,14.00,card,
BT2561,E024,V008,DE3189,2025-01-11 13:07:00,drinks,7.00,card,
BT2562,E024,V008,DE3211,2025-01-11 06:42:00,drinks,9.00,card,
BT2563,E024,V008,DE3093,2025-01-11 14:01:00,drinks,14.00,card,
BT2564,E024,V008,DE3196,2025-01-11 11:50:00,drinks,12.00,cash,
BT2565,E024,V008,DE3142,2025-01-11 04:34:00,drinks,12.00,card,
BT2566,E024,V008,DE3200,2025-01-11 14:31:00,drinks,8.00,card,
BT2567,E024,V008,DE3103,2025-01-11 05:59:00,drinks,12.00,card,
BT2568,E024,V008,DE3183,2025-01-11 07:16:00,drinks,14.00,card,
BT2569,E024,V008,DE3096,2025-01-11 06:36:00,drinks,9.00,cash,
BT2570,E024,V008,DE3174,2025-01-11 14:13:00,drinks,8.00,card,
BT2571,E024,V008,DE3186,2025-01-11 08:35:00,drinks,8.50,card,
BT2572,E024,V008,DE3174,2025-01-11 04:31:00,drinks,8.00,cash,
BT2573,E024,V008,DE3174,2025-01-11 03:30:00,drinks,8.50,cash,
BT2574,E024,V008,DE3149,2025-01-11 13:38:00,drinks,9.00,cash,
BT2575,E024,V008,DE3139,2025-01-11 06:29:00,drinks,8.00,cash,
BT2576,E024,V008,DE3166,2025-01-11 12:02:00,drinks,8.00,card,
BT2577,E024,V008,DE3179,2025-01-11 07:57:00,drinks,10.50,card,
BT2578,E024,V008,DE3166,2025-01-11 07:23:00,drinks,7.00,card,
BT2579,E024,V008,DE3187,2025-01-11 05:06:00,drinks,12.00,card,
BT2580,E024,V008,DE3134,2025-01-11 15:29:00,drinks,12.00,card,
BT2581,E024,V008,DE3164,2025-01-11 08:55:00,drinks,12.00,cash,
BT2582,E024,V008,DE3086,2025-01-11 06:20:00,drinks,14.00,card,
BT2583,E024,V008,DE3217,2025-01-11 02:17:00,drinks,8.50,cash,
BT2584,E024,V008,DE3140,2025-01-11 11:58:00,drinks,10.50,card,
BT2585,E024,V008,DE3170,2025-01-11 14:55:00,drinks,8.00,card,
BT2586,E024,V008,DE3211,2025-01-11 10:33:00,drinks,8.00,cash,
BT2587,E024,V008,DE3142,2025-01-11 00:14:00,drinks,9.00,card,
BT2588,E024,V008,DE3177,2025-01-11 00:44:00,drinks,9.00,card,
BT2589,E024,V008,DE3081,2025-01-11 02:53:00,drinks,8.50,cash,
BT2590,E024,V008,DE3084,2025-01-11 11:35:00,drinks,8.00,cash,
BT2591,E024,V008,DE3133,2025-01-11 03:32:00,drinks,8.00,card,
BT2592,E024,V008,DE3181,2025-01-11 12:51:00,drinks,8.00,card,
BT2593,E024,V008,DE3193,2025-01-11 08:32:00,drinks,8.00,card,
BT2594,E024,V008,DE3116,2025-01-11 12:39:00,drinks,10.50,card,
BT2595,E024,V008,DE3155,2025-01-11 05:12:00,drinks,14.00,cash,
BT2596,E024,V008,DE3128,2025-01-11 09:28:00,drinks,7.00,cash,
BT2597,E024,V008,DE3156,2025-01-10 23:27:00,drinks,8.00,cash,
BT2598,E025,V001,DE3293,2025-01-12 11:40:00,drinks,8.50,card,
BT2599,E025,V001,DE3331,2025-01-12 03:30:00,drinks,12.00,cash,
BT2600,E025,V001,DE3330,2025-01-12 09:41:00,drinks,8.00,cash,
BT2601,E025,V001,DE3366,2025-01-11 17:58:00,drinks,10.50,card,
BT2602,E025,V001,DE3254,2025-01-11 03:36:00,drinks,8.50,cash,
BT2603,E025,V001,DE3315,2025-01-12 16:10:00,drinks,8.00,card,
BT2604,E025,V001,DE3409,2025-01-11 17:31:00,drinks,12.00,card,
BT2605,E025,V001,DE3246,2025-01-11 16:09:00,drinks,10.50,card,
BT2606,E025,V001,DE3295,2025-01-11 15:15:00,drinks,17.00,cash,
BT2607,E025,V001,DE3394,2025-01-11 16:15:00,drinks,12.00,card,
BT2608,E025,V001,DE3437,2025-01-12 15:26:00,drinks,12.00,card,
BT2609,E025,V001,DE3244,2025-01-12 06:05:00,drinks,17.00,card,TAB357
BT2610,E025,V001,DE3458,2025-01-12 13:54:00,drinks,8.50,card,
BT2611,E025,V001,DE3298,2025-01-12 16:14:00,drinks,8.50,card,TAB419
BT2612,E025,V001,DE3393,2025-01-11 13:07:00,drinks,8.00,card,
BT2613,E025,V001,DE3438,2025-01-12 06:46:00,drinks,16.00,card,
BT2614,E025,V001,DE3365,2025-01-11 02:26:00,drinks,8.50,card,
BT2615,E025,V001,DE3262,2025-01-11 10:52:00,drinks,10.50,card,
BT2616,E025,V001,DE3416,2025-01-12 00:57:00,drinks,12.00,card,
BT2617,E025,V001,DE3241,2025-01-11 16:27:00,drinks,14.00,card,
BT2618,E025,V001,DE3241,2025-01-12 10:47:00,drinks,8.50,cash,
BT2619,E025,V001,DE3377,2025-01-11 09:43:00,drinks,10.50,cash,
BT2620,E025,V001,DE3308,2025-01-12 10:46:00,drinks,8.50,card,
BT2621,E025,V001,DE3255,2025-01-11 15:51:00,drinks,9.00,card,
BT2622,E025,V001,DE3305,2025-01-11 01:51:00,drinks,9.00,card,
BT2623,E025,V001,DE3397,2025-01-11 03:12:00,drinks,9.00,card,
BT2624,E025,V001,DE3256,2025-01-11 11:41:00,drinks,17.00,card,
BT2625,E025,V001,DE3458,2025-01-12 09:49:00,drinks,8.50,card,
BT2626,E025,V001,DE3347,2025-01-12 12:32:00,drinks,14.00,cash,
BT2627,E025,V001,DE3446,2025-01-12 06:42:00,drinks,10.50,card,
BT2628,E025,V001,DE3427,2025-01-11 07:09:00,drinks,8.00,cash,
BT2629,E025,V001,DE3254,2025-01-12 03:14:00,drinks,8.50,card,
BT2630,E025,V001,DE3390,2025-01-11 12:31:00,drinks,8.50,card,
BT2631,E025,V001,DE3238,2025-01-11 05:45:00,drinks,10.50,card,
BT2632,E025,V001,DE3281,2025-01-12 00:25:00,drinks,8.00,cash,
BT2633,E025,V001,DE3336,2025-01-11 14:54:00,drinks,16.00,card,
BT2634,E025,V001,DE3290,2025-01-12 00:33:00,drinks,14.00,card,
BT2635,E025,V001,DE3270,2025-01-12 10:31:00,drinks,12.00,card,TAB748
BT2636,E025,V001,DE3319,2025-01-11 21:07:00,drinks,17.00,card,
BT2637,E025,V001,DE3345,2025-01-12 16:46:00,drinks,12.00,card,
BT2638,E025,V001,DE3380,2025-01-11 21:28:00,drinks,10.50,card,TAB208
BT2639,E025,V001,DE3377,2025-01-12 02:10:00,drinks,16.00,cash,
BT2640,E025,V001,DE3395,2025-01-12 04:20:00,drinks,10.50,card,
BT2641,E025,V001,DE3355,2025-01-11 21:11:00,drinks,9.00,card,
BT2642,E025,V001,DE3411,2025-01-11 07:56:00,drinks,17.00,card,
BT2643,E025,V001,DE3260,2025-01-12 02:34:00,drinks,16.00,card,TAB491
BT2644,E025,V001,DE3449,2025-01-11 01:46:00,drinks,17.00,card,
BT2645,E025,V001,DE3247,2025-01-11 22:37:00,drinks,12.00,card,
BT2646,E025,V001,DE3227,2025-01-12 02:15:00,drinks,16.00,card,
BT2647,E025,V001,DE3427,2025-01-12 12:39:00,drinks,17.00,card,
BT2648,E025,V001,DE3226,2025-01-12 06:16:00,drinks,16.00,card,
